,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,SS23,SS24,SS25,SS26,SS27,SS28,SS29,SS30,SS31,SS32,SS33,SS34,SS35,SS36,SS37,SS38,SS39,SS40,SS41,SS42,SS43,SS44,SS45,SS46,SS47,SS48,SS49,SS50,SS51,SS52,SS53,SS54,SS55,SS56,SS57,SS58,SS59,SS60,SS61,SS62,SS63,SS64,SS65,SS66,SS67,SS68,SS69,P1,P2,P3,P4,P5,P6,P7,N1,N2,N3,N4,N5,N6,N7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,A1,A2,A3,A4,A5,A,B,C,D,E,F,G
P7,0.48671284,0.34839046,0.30983302,0.37730503,0.41797414,0.4081557,0.45801055,0.45584604,0.31393015,0.26643035,0.25581887,0.2577885,0.16637038,0.1783307,0.3100641,0.18993738,0.329227,0.1703819,0.16987789,0.33011252,0.33151126,0.2802027,0.36125773,0.2455548,0.20244914,0.14444938,0.2432887,0.25838062,0.07144048,0.01107839,0.12256504,0.15596958,0.23259112,0.2510868,0.14783783,0.14628778,0.16645566,0.1597423,0.24149042,0.25595337,0.19394374,0.20032656,0.17600563,0.20164987,0.27359778,0.14563723,0.33824393,0.63718295,0.31601617,0.34815326,0.18219407,0.32682684,0.14715607,0.10061528,0.20049739,0.3273823,0.2863838,0.18685769,0.320144,0.17297554,0.2739278,0.30893388,0.5280925,0.21141474,0.51799804,0.99999994,0.50260013,0.3895095,0.53038615,0.37190807,0.19116838,0.50019455,0.44706866,0.29042438,0.31404978,0.4044122,0.51794046,0.2626172,0.31398734,0.31314602,0.61583596,0.15090398,0.28347036,0.38819766,0.33720013,0.35213053,0.48140073,0.33422384,0.48478395,0.23757534,0.099359006,0.25081354,0.3412289,0.3855699,0.23759669,0.07351951,0.223295,0.28688163,0.35403115,0.41917074,0.43544888
N1,0.6475791,0.35236755,0.41389984,0.39852607,0.57964075,0.394979,0.7098723,0.69528097,0.29735237,0.23778732,0.1908598,0.3252357,0.30782896,0.19941258,0.21135315,0.3330233,0.51796424,0.33753192,0.30436507,0.4326987,0.36807173,0.3742336,0.3892326,0.27980727,0.24351336,0.1410147,0.19959423,0.28259766,0.25432298,0.15494193,0.17631656,0.26987344,0.21281949,0.19697851,0.14909853,0.17259069,0.14777194,0.24133714,0.2124169,0.29506493,0.24070424,0.24921958,0.21640712,0.30191988,0.28431454,0.11198067,0.24157661,0.4365385,0.20536028,0.26679644,0.15257762,0.2494896,0.20500042,0.021638978,0.12390278,0.32526314,0.18945453,0.089059435,0.37502837,0.15816443,0.3536203,0.39094347,0.58380795,0.2407583,0.38207865,0.50260013,1.0000001,0.54646003,0.43082803,0.42501473,0.27686104,0.51534194,0.38474625,0.3486588,0.3780099,0.38149595,0.48969036,0.33760154,0.5853677,0.39792168,0.39906928,0.22314411,0.3753847,0.43639836,0.366499,0.50618255,0.4846586,0.44817585,0.4574678,0.24205993,0.18594751,0.29041994,0.42466265,0.5581351,0.20149265,0.18820056,0.2473408,0.30666694,0.5140731,0.35699034,0.5122234
N2,0.46383968,0.3699773,0.3448322,0.42189193,0.47186828,0.3203424,0.45159858,0.44118762,0.29930803,0.23419687,0.2583765,0.31775197,0.32711354,0.24171397,0.3898962,0.40731695,0.5474642,0.42846897,0.45191306,0.6544287,0.54311657,0.43586522,0.5959494,0.35041642,0.35170949,0.14006491,0.18584259,0.23918489,0.16197532,0.18650159,0.16252655,0.24446496,0.29543754,0.34847835,0.22827369,0.23664862,0.22387776,0.2487635,0.28767955,0.38956407,0.2808934,0.19902821,0.25165227,0.5556267,0.3458063,0.117032744,0.3642448,0.3810848,0.32702526,0.27140358,0.26274234,0.26635697,0.19444597,0.08377239,0.12805966,0.28941676,0.20769939,0.027544428,0.36909154,0.2633929,0.39612308,0.3819167,0.4748884,0.26608297,0.4278994,0.3895095,0.54646003,1.0000002,0.5043592,0.7376732,0.3249801,0.5191331,0.3919277,0.36506674,0.4006098,0.44116294,0.40459162,0.29306856,0.54209805,0.37412483,0.5030097,0.22791827,0.55749536,0.51499045,0.5356463,0.47668916,0.5054763,0.5442578,0.6272068,0.37121907,0.18623614,0.30739227,0.45610663,0.49500236,0.3396914,0.19467205,0.3016874,0.42465413,0.5438098,0.4173314,0.4835412
N3,0.52945256,0.5347926,0.3787319,0.7079725,0.48475623,0.50790125,0.44106716,0.3701812,0.51546425,0.50532186,0.36590117,0.47128817,0.2551697,0.3473436,0.39537728,0.3185586,0.42336747,0.3182223,0.34933618,0.5636291,0.5273197,0.32637388,0.5216798,0.33338523,0.3681289,0.1651808,0.2180351,0.33391288,0.14362791,0.14235371,0.111602604,0.1934651,0.19966468,0.18268386,0.14597909,0.13593175,0.1079138,0.18461366,0.25795084,0.18967746,0.2230202,0.16248307,0.17813118,0.2638777,0.23877054,0.16479279,0.37709796,0.28484932,0.25941384,0.3183395,0.32219106,0.43290323,0.21025491,0.12198181,0.3004386,0.38183558,0.3988185,0.22742268,0.4368338,0.13850966,0.33958516,0.27631742,0.40149045,0.1887271,0.40760243,0.53038615,0.43082803,0.5043592,1.0,0.5154724,0.24032204,0.66575414,0.4726076,0.34037822,0.30270794,0.4227305,0.48842663,0.30720633,0.3775539,0.44251227,0.62871,0.22097562,0.45282438,0.5982661,0.38718686,0.3206571,0.36203396,0.43004835,0.5427423,0.2041404,0.15349132,0.35267043,0.35205504,0.43109915,0.19087966,0.15379035,0.29214564,0.27425736,0.44194514,0.34499067,0.41010675
N4,0.3580814,0.43522078,0.3916288,0.40231347,0.45037606,0.31581852,0.38232872,0.35410285,0.28797477,0.2454669,0.21147287,0.2982286,0.2760503,0.21339579,0.32606605,0.39081106,0.54604244,0.47863474,0.44574946,0.5529084,0.6108659,0.3347546,0.66671145,0.32408085,0.306313,0.079624325,0.15235732,0.2208398,0.12984505,0.089657776,0.08358343,0.1316653,0.22823368,0.15149425,0.074773476,0.1496395,0.081431866,0.16503444,0.1720749,0.22932374,0.17592737,0.13732457,0.15442263,0.44204682,0.2187387,0.122578576,0.4023537,0.38006634,0.30016765,0.2648731,0.19034484,0.28827244,0.0888791,0.022635598,0.14666325,0.26216006,0.19558297,0.025529003,0.32027346,0.11202931,0.28408575,0.2392558,0.38146922,0.23374611,0.34152293,0.37190807,0.42501473,0.7376732,0.5154724,1.0000002,0.24378468,0.49935657,0.33254203,0.23087515,0.2849434,0.2572626,0.31451043,0.33249623,0.4630075,0.4497855,0.4468885,0.14403392,0.43792716,0.36340868,0.3476654,0.35538474,0.35354495,0.4357011,0.71661544,0.21869066,0.11033483,0.23593545,0.45158935,0.43247652,0.18512954,0.094505504,0.23563187,0.36369485,0.51470804,0.40744507,0.486932
N5,0.2868085,0.19378492,0.33132735,0.22598062,0.2721788,0.20165357,0.2191853,0.22647327,0.25596523,0.32871273,0.2570901,0.2786432,0.58053833,0.13156876,0.3212758,0.26792094,0.35330108,0.27403075,0.18398187,0.33197936,0.30309576,0.2696278,0.43916535,0.39698598,0.36980227,0.21920145,0.20215538,0.23641878,0.17971845,0.15094548,0.22647837,0.26367635,0.2736074,0.2115908,0.26601326,0.34884423,0.26364666,0.332664,0.42609474,0.32465503,0.4224339,0.35085455,0.36024752,0.37622368,0.39909887,0.082720995,0.24345595,0.26353005,0.35685545,0.19188246,0.28369227,0.26161346,0.2779632,0.21560422,0.17255875,0.19913486,0.1765947,0.09036404,0.5267719,0.32813835,0.6301367,0.37690717,0.2785232,0.30546165,0.2728078,0.19116838,0.27686104,0.3249801,0.24032204,0.24378468,0.9999999,0.41453403,0.5753963,0.3088712,0.2216607,0.2565773,0.1891918,0.17779566,0.26406887,0.38186225,0.24648595,0.4175926,0.5263493,0.38596213,0.43772647,0.43956393,0.35915452,0.4674389,0.31478536,0.3801649,0.22978391,0.4905852,0.41405615,0.28418,0.3267966,0.2145412,0.5477133,0.3553777,0.34779584,0.2970692,0.36897466
N6,0.54968524,0.59058267,0.45329687,0.5180198,0.5216378,0.5561372,0.38357395,0.37813705,0.61639965,0.52775276,0.4356333,0.49895787,0.4406125,0.17164561,0.37716126,0.37897116,0.44648397,0.35695392,0.3367383,0.44310144,0.4436216,0.32934368,0.5616329,0.32116017,0.3518013,0.18462223,0.29852328,0.43199435,0.13838303,0.07647919,0.11703256,0.19667372,0.23827985,0.16780552,0.12676214,0.16706444,0.11782085,0.2199166,0.3046232,0.29066297,0.3200551,0.3559144,0.27542645,0.31899768,0.2706608,0.09218611,0.30935118,0.36120382,0.3073104,0.2988941,0.46671653,0.43714917,0.40814346,0.20821083,0.37746793,0.5697597,0.47434384,0.19398448,0.5976734,0.18089457,0.569841,0.3556908,0.62045586,0.21295238,0.36672696,0.50019455,0.51534194,0.5191331,0.66575414,0.49935657,0.41453403,1.0000001,0.6402611,0.3644641,0.36056042,0.37445027,0.566817,0.30701667,0.36855513,0.5948412,0.60840225,0.29237106,0.5050049,0.6781169,0.45345107,0.66743195,0.4817738,0.50165284,0.53018934,0.25282368,0.20322686,0.6033023,0.53953576,0.4620439,0.19144605,0.10913132,0.52313983,0.38632503,0.5015065,0.42974478,0.54454947
N7,0.51618373,0.41772395,0.35592857,0.35816553,0.34147668,0.45693484,0.34429538,0.30421203,0.44419608,0.46358722,0.35274792,0.36494285,0.5021204,0.23063543,0.33403596,0.30177486,0.3138832,0.2615155,0.19322428,0.3924751,0.44474456,0.34804225,0.486697,0.31116325,0.2917863,0.2298468,0.31034905,0.3785619,0.19209874,0.1332106,0.23671609,0.27929664,0.3519901,0.31201795,0.31777132,0.3417618,0.32420024,0.3930869,0.48776397,0.41326535,0.45628992,0.47594702,0.47644413,0.42759302,0.49026686,0.1597127,0.4122725,0.3560129,0.55438,0.3749504,0.39140314,0.30074078,0.31305623,0.19470471,0.29060242,0.40814498,0.37357593,0.2489397,0.6029849,0.35588774,0.6138013,0.4718637,0.4688176,0.33338645,0.48558488,0.44706866,0.38474625,0.3919277,0.4726076,0.33254203,0.5753963,0.6402611,0.9999999,0.43385866,0.3153826,0.4271051,0.44603905,0.35257685,0.2593171,0.43007165,0.52615416,0.4841979,0.5117441,0.53227526,0.4996693,0.5708029,0.43307644,0.5924479,0.48670432,0.4659778,0.25718835,0.52821183,0.46594065,0.33312097,0.42291033,0.19340189,0.5168827,0.49890226,0.37431645,0.30544662,0.46326402
G1,0.40510374,0.25199017,0.25481278,0.25440243,0.23237455,0.24023528,0.24479988,0.29916298,0.18875536,0.20571595,0.11014095,0.19419096,0.32339165,0.24427909,0.23695388,0.40748286,0.36107892,0.2675915,0.23395881,0.385914,0.31497324,0.44884208,0.3407494,0.2112028,0.28000325,0.2577986,0.30585784,0.30026907,0.49123427,0.21530995,0.2424861,0.32375708,0.46031776,0.41841447,0.4142865,0.39467594,0.38381034,0.7014,0.42718813,0.4713771,0.39302608,0.28904015,0.29994953,0.2514772,0.46455845,0.15471776,0.3420493,0.29261512,0.34986618,0.28944758,0.19493937,0.23658185,0.22018173,0.14009368,0.19111963,0.21144547,0.1451363,0.10315411,0.33833086,0.42125952,0.38913712,0.4737292,0.4234632,0.35028896,0.5368892,0.29042438,0.3486588,0.36506674,0.34037822,0.23087515,0.3088712,0.3644641,0.43385866,1.0000002,0.49932113,0.47980347,0.4448731,0.37342083,0.41127852,0.28456417,0.40671995,0.29109618,0.40079495,0.3887151,0.4726362,0.3977692,0.36836693,0.5053919,0.38775024,0.50776935,0.30724058,0.28238693,0.43692255,0.3902929,0.52094257,0.28040978,0.3295076,0.30581722,0.37793693,0.24136838,0.4560631
G2,0.472442,0.35892496,0.18579102,0.28415397,0.27109078,0.25845996,0.2922037,0.32447493,0.15334909,0.12969087,0.14974238,0.22548671,0.28181425,0.19362545,0.185489,0.33690134,0.4067121,0.18525946,0.16969606,0.30971143,0.26290265,0.35600778,0.37753183,0.26150945,0.2632302,0.18836571,0.18257642,0.2512351,0.28331542,0.2095335,0.17295615,0.2872905,0.24333724,0.20035781,0.15675502,0.16425498,0.18671414,0.23428126,0.23655315,0.2872951,0.20761047,0.20411983,0.2449236,0.32243633,0.27139744,0.114854984,0.2376962,0.31569615,0.24567991,0.21004336,0.10543723,0.099202774,0.13500564,0.032865077,0.048850544,0.30836952,0.148004,0.08543361,0.34044954,0.17726886,0.31687173,0.3853072,0.547686,0.15760337,0.40365568,0.31404978,0.3780099,0.4006098,0.30270794,0.2849434,0.2216607,0.36056042,0.3153826,0.49932113,1.0000001,0.393636,0.67481136,0.3094748,0.4066721,0.2529235,0.35661077,0.2000786,0.41680944,0.39421684,0.35381928,0.3728382,0.4083614,0.47602934,0.50033104,0.2410055,0.235737,0.204046,0.4432417,0.39895085,0.24535869,0.23822895,0.22442064,0.2647067,0.37168407,0.26253283,0.5559946
G3,0.4312791,0.2979046,0.1965081,0.33419663,0.3703956,0.2327749,0.3490392,0.3871201,0.27785036,0.21857373,0.20136794,0.26965272,0.3047571,0.19623664,0.30000603,0.28168827,0.39123327,0.2734105,0.2987934,0.4097954,0.31976506,0.4038407,0.28474462,0.29739073,0.25447994,0.18608165,0.25144452,0.2807148,0.19545066,0.19962539,0.20584244,0.28676555,0.46814185,0.4903566,0.63250786,0.39748564,0.4574973,0.38955224,0.4600439,0.5295842,0.42707646,0.3165896,0.44016355,0.38466048,0.50680405,0.09859952,0.2988869,0.3199622,0.31456834,0.33948457,0.17837828,0.21196043,0.14673807,0.09244105,0.16461179,0.27635145,0.19482882,0.092502065,0.3391257,0.42326543,0.3400765,0.40113893,0.4055451,0.34691042,0.59168893,0.4044122,0.38149595,0.44116294,0.4227305,0.2572626,0.2565773,0.37445027,0.4271051,0.47980347,0.393636,1.0,0.4510056,0.18407646,0.5123383,0.2354702,0.44160098,0.30188024,0.38245106,0.39259323,0.59722775,0.45563194,0.43590882,0.4353762,0.37920195,0.47886145,0.24311535,0.2683649,0.3341324,0.3644684,0.5361198,0.1851275,0.2796626,0.41261667,0.35445485,0.23565246,0.3720604
G4,0.6129546,0.58254313,0.39553946,0.45187843,0.42369014,0.48112828,0.4235032,0.41087663,0.3535281,0.2743418,0.2525211,0.4194081,0.23284492,0.27132303,0.28705698,0.3867872,0.3507192,0.19961704,0.2046701,0.3567411,0.30364013,0.3239295,0.39746407,0.25638953,0.25110814,0.108149275,0.19852342,0.34166628,0.22177961,0.09412554,0.13706277,0.2119569,0.21655025,0.23514964,0.15185122,0.11496528,0.15249509,0.19330987,0.24037057,0.2983454,0.22443399,0.24667434,0.2551331,0.2728199,0.26909617,0.11811422,0.30560917,0.45199996,0.30408534,0.29257163,0.23417054,0.24921879,0.1678944,0.039005227,0.20009483,0.48481762,0.34098673,0.22713584,0.40426955,0.13030787,0.33432114,0.31300095,0.6919969,0.14816561,0.40318176,0.51794046,0.48969036,0.40459162,0.48842663,0.31451043,0.1891918,0.566817,0.44603905,0.4448731,0.67481136,0.4510056,1.0000001,0.4577908,0.3470497,0.3922837,0.49852198,0.19142619,0.36219496,0.5025813,0.31018516,0.476102,0.4456482,0.42759845,0.4788068,0.22636999,0.13086267,0.28121027,0.47822028,0.39766282,0.18595411,0.13688189,0.27037808,0.30650648,0.3352751,0.33316183,0.6153648
G5,0.4429016,0.45798302,0.48741558,0.35234195,0.28300303,0.3585133,0.27422208,0.3360323,0.21212,0.22855136,0.13647847,0.24180862,0.24315605,0.37646312,0.27204943,0.3534943,0.26963443,0.20558026,0.16215318,0.28912562,0.2548133,0.24343595,0.3471962,0.21259166,0.20358557,0.11044659,0.18726252,0.20863701,0.2616268,0.16742809,0.15104319,0.2050092,0.22198315,0.21530622,0.14658675,0.20442031,0.17106256,0.28143466,0.1739658,0.19417575,0.13274115,0.10337162,0.19509222,0.15581214,0.2395607,0.42468852,0.49596035,0.40167212,0.48132226,0.36943918,0.27956745,0.24393918,0.29645383,0.21933234,0.19431022,0.22073664,0.17769766,0.25684518,0.3310386,0.13358232,0.27317917,0.32616943,0.37950495,0.32523787,0.279182,0.2626172,0.33760154,0.29306856,0.30720633,0.33249623,0.17779566,0.30701667,0.35257685,0.37342083,0.3094748,0.18407646,0.4577908,1.0000001,0.20995048,0.37090743,0.3142386,0.31361958,0.3233074,0.2169422,0.17535132,0.31039423,0.20459639,0.37344694,0.35703212,0.25864106,0.13674654,0.28718778,0.4941486,0.31677988,0.22362423,0.15703122,0.29495406,0.19337681,0.2767721,0.45734942,0.49450624
G6,0.44273975,0.2830822,0.25971347,0.35772753,0.45879084,0.23114118,0.3962395,0.4993918,0.21428317,0.22255169,0.11737114,0.18154103,0.32455948,0.21349837,0.26946747,0.36653098,0.5905138,0.4069751,0.40457544,0.4546197,0.40283263,0.45003277,0.37963688,0.2809103,0.278133,0.16412692,0.22743537,0.24366462,0.20964754,0.21882452,0.16280702,0.2486049,0.31702954,0.29920048,0.29048464,0.2855974,0.24992079,0.35061485,0.31223363,0.35023338,0.28995147,0.20848276,0.25251877,0.28695613,0.3373859,0.07683537,0.22852713,0.27964205,0.20788148,0.19703133,0.1248783,0.14479934,0.17679785,0.020151412,0.053103525,0.2858511,0.0856552,-0.01738768,0.33173987,0.28066126,0.3398291,0.33619642,0.43705687,0.25973848,0.37649226,0.31398734,0.5853677,0.54209805,0.3775539,0.4630075,0.26406887,0.36855513,0.2593171,0.41127852,0.4066721,0.5123383,0.3470497,0.20995048,1.0000001,0.4085802,0.3367538,0.21499765,0.4178134,0.35842276,0.46675974,0.45235544,0.396304,0.46858656,0.42641336,0.32575828,0.19639762,0.267039,0.46908355,0.5727844,0.32125008,0.18581219,0.25479904,0.2602808,0.59206676,0.32954583,0.4848195
G7,0.3947632,0.5624502,0.46213078,0.42640847,0.342304,0.38077033,0.2726682,0.20952372,0.39978674,0.33825788,0.33291024,0.37655902,0.351411,0.20035121,0.3929834,0.5583434,0.31962508,0.40341645,0.3561495,0.40033263,0.37959537,0.26218325,0.517498,0.3491795,0.3612355,0.120591775,0.18626428,0.2799592,0.15866116,0.047971725,0.10919465,0.14732581,0.21315277,0.13686205,0.1337027,0.13726765,0.11218118,0.21563113,0.17819718,0.23166835,0.22108011,0.15098757,0.1312185,0.24621083,0.22143021,0.09817763,0.2923633,0.272572,0.28453732,0.21906784,0.32597733,0.26544237,0.31431162,0.10455819,0.16879226,0.44396162,0.25453916,0.097013734,0.41731778,0.17642915,0.4862461,0.29271317,0.47102875,0.12668365,0.23789345,0.31314602,0.39792168,0.37412483,0.44251227,0.4497855,0.38186225,0.5948412,0.43007165,0.28456417,0.2529235,0.2354702,0.3922837,0.37090743,0.4085802,1.0,0.41287634,0.16263378,0.46465114,0.47303134,0.32192975,0.52692366,0.42517245,0.4641186,0.4219662,0.18893008,0.13997209,0.44898874,0.5438523,0.33823842,0.14947268,0.108974755,0.38583702,0.1846003,0.4106999,0.3787856,0.5639008
G8,0.45296696,0.4380231,0.30593726,0.43291572,0.46435443,0.40293092,0.3638577,0.3640735,0.4153681,0.3372288,0.30027574,0.31644267,0.27563426,0.30224535,0.46952686,0.3668609,0.37022546,0.2812851,0.31580806,0.52490705,0.48937672,0.40929237,0.49275893,0.27349305,0.3254599,0.17962793,0.22218508,0.3108984,0.14733304,0.16850138,0.15317623,0.24461395,0.29349923,0.3025552,0.2058641,0.1938662,0.18738887,0.25210306,0.227856,0.30554307,0.19693783,0.15840955,0.18710142,0.22920528,0.32928774,0.19961819,0.42212155,0.41795933,0.37258157,0.3858545,0.26738048,0.32061028,0.27266845,0.17235586,0.2736866,0.34585685,0.2923584,0.16439632,0.38088292,0.26935065,0.4180036,0.40831023,0.5151042,0.23573254,0.47209698,0.61583596,0.39906928,0.5030097,0.62871,0.4468885,0.24648595,0.60840225,0.52615416,0.40671995,0.35661077,0.44160098,0.49852198,0.3142386,0.3367538,0.41287634,1.0,0.26983666,0.45345598,0.5245491,0.4992435,0.45355213,0.4667423,0.5117224,0.5879356,0.3178163,0.20381331,0.34987092,0.4510168,0.38792822,0.3078208,0.19032307,0.34584093,0.29574496,0.41048533,0.4285529,0.47838134
G9,0.28033692,0.14422654,0.17937991,0.13765499,0.24063082,0.16420582,0.14684352,0.3149202,0.18860918,0.24377164,0.16531384,0.25180504,0.4076975,0.16225865,0.18652053,0.1400315,0.25234127,0.17048247,0.11233192,0.254205,0.20039208,0.27041656,0.30992606,0.21381733,0.24257559,0.2722545,0.32934895,0.29000068,0.28155088,0.3153814,0.30147544,0.41849604,0.38939297,0.3662237,0.35205355,0.45050216,0.41943502,0.3969627,0.5010798,0.40587732,0.4365832,0.423456,0.49680728,0.34961,0.48093015,0.41929978,0.49331236,0.26633868,0.38473165,0.54132336,0.23593444,0.22888896,0.36092895,0.3556575,0.22798377,0.16038734,0.06480904,0.063389316,0.44907373,0.38118607,0.47473425,0.4385051,0.272281,0.43985596,0.34606183,0.15090398,0.22314411,0.22791827,0.22097562,0.14403392,0.4175926,0.29237106,0.4841979,0.29109618,0.2000786,0.30188024,0.19142619,0.31361958,0.21499765,0.16263378,0.26983666,1.0000001,0.34111285,0.21723458,0.3386239,0.308053,0.26890856,0.3796702,0.27618888,0.5738255,0.35889232,0.3888836,0.40049994,0.24758461,0.39299932,0.29630324,0.4984942,0.4419429,0.26993278,0.32060754,0.29146248
G10,0.4108738,0.3206028,0.31216615,0.37326288,0.3404989,0.26243043,0.2751298,0.25165355,0.29031026,0.2674058,0.27929676,0.30714053,0.40169,0.304126,0.435461,0.36234874,0.4685058,0.3646641,0.3053723,0.5630585,0.45944774,0.42636472,0.64354926,0.42144182,0.4791311,0.3162027,0.29269716,0.35375512,0.29896513,0.3366283,0.29956806,0.40920213,0.4033902,0.35549006,0.28893757,0.34601957,0.30518863,0.3811092,0.4684379,0.42527497,0.4678558,0.3020781,0.332803,0.37073532,0.46593451,0.24358413,0.37323353,0.26572278,0.35142395,0.35685304,0.39037508,0.2749808,0.42355204,0.14293209,0.1929961,0.27756324,0.21447727,0.10688403,0.48552305,0.38122696,0.672245,0.51854366,0.39874697,0.2971974,0.44025886,0.28347036,0.3753847,0.55749536,0.45282438,0.43792716,0.5263493,0.5050049,0.5117441,0.40079495,0.41680944,0.38245106,0.36219496,0.3233074,0.4178134,0.46465114,0.45345598,0.34111285,0.9999999,0.55908906,0.5975303,0.5404603,0.4376653,0.5721506,0.56053567,0.47330266,0.36546528,0.58525693,0.5455707,0.43805447,0.44516602,0.3418573,0.56824756,0.38259745,0.5046767,0.4287443,0.4927253
G11,0.49555382,0.47748226,0.2966877,0.5997301,0.4028592,0.48978555,0.3699531,0.28664252,0.5111003,0.43672112,0.439421,0.46328163,0.3449741,0.29930666,0.4972528,0.38092715,0.4040293,0.3752107,0.35119545,0.42486233,0.36233884,0.35274765,0.6429522,0.50386673,0.61481565,0.24166813,0.2866229,0.37739423,0.17366953,0.15405463,0.20492075,0.29872268,0.26031566,0.22559978,0.19349119,0.19957986,0.1818391,0.21772029,0.33347142,0.32159483,0.2885717,0.25527647,0.22779918,0.33573198,0.32137668,0.11678354,0.27391395,0.24620976,0.2264486,0.2809688,0.39782852,0.37942076,0.3268535,0.11497626,0.27743554,0.44504425,0.5467307,0.1471679,0.45334327,0.25414982,0.5360048,0.3951419,0.56656253,0.21137802,0.3586666,0.38819766,0.43639836,0.51499045,0.5982661,0.36340868,0.38596213,0.6781169,0.53227526,0.3887151,0.39421684,0.39259323,0.5025813,0.2169422,0.35842276,0.47303134,0.5245491,0.21723458,0.55908906,1.0,0.45631495,0.54261917,0.53719544,0.5006935,0.4393913,0.29997203,0.2521586,0.48796955,0.4432456,0.40846163,0.27524486,0.21376963,0.41729644,0.31319556,0.46749794,0.34795508,0.46140492
G12,0.413139,0.22110435,0.22723344,0.30293077,0.35315904,0.2445103,0.26291585,0.27046263,0.30354303,0.27315307,0.21256086,0.2583479,0.43798083,0.25776207,0.39722505,0.3626879,0.4706183,0.28567505,0.25622007,0.43345603,0.4031153,0.50013375,0.42759997,0.37968183,0.3984533,0.31382546,0.32722843,0.33144087,0.19007997,0.23472926,0.273463,0.3783345,0.51989233,0.5394671,0.54663825,0.5050346,0.4833242,0.4941631,0.4946858,0.5302284,0.54435945,0.36621588,0.38369066,0.4080294,0.6093439,0.17312114,0.3514612,0.30727297,0.32863006,0.34166825,0.2218511,0.20283192,0.286831,0.21610141,0.15517443,0.304491,0.13799249,0.03292102,0.41925526,0.5865036,0.51001704,0.54003847,0.3202742,0.3964536,0.59682584,0.33720013,0.366499,0.5356463,0.38718686,0.3476654,0.43772647,0.45345107,0.4996693,0.4726362,0.35381928,0.59722775,0.31018516,0.17535132,0.46675974,0.32192975,0.4992435,0.3386239,0.5975303,0.45631495,1.0000001,0.48940146,0.5227308,0.53070146,0.49120784,0.5761642,0.3562224,0.4635663,0.4626167,0.46389017,0.57305676,0.27335346,0.4351061,0.36656627,0.5243809,0.30005163,0.39520752
G13,0.474118,0.42283666,0.36820713,0.33639446,0.41529045,0.40116453,0.31123397,0.33822364,0.3717271,0.28297603,0.34286308,0.3551996,0.46595258,0.19666842,0.31319445,0.39521214,0.44039384,0.3933352,0.36647785,0.399132,0.3459223,0.40228385,0.48945343,0.34219497,0.37369895,0.25068554,0.32303306,0.38409403,0.23587024,0.18836221,0.18856137,0.2888798,0.32244197,0.3040565,0.32420343,0.2714359,0.28827086,0.34856004,0.37791508,0.47866634,0.41054347,0.402765,0.4272933,0.3962923,0.41245797,0.112796456,0.30613965,0.40733546,0.3189639,0.29739186,0.37000814,0.25896922,0.39989468,0.20309666,0.21806915,0.4581433,0.3341353,0.07945861,0.5254878,0.31480306,0.6090148,0.48870227,0.5694949,0.24332091,0.38932738,0.35213053,0.50618255,0.47668916,0.3206571,0.35538474,0.43956393,0.66743195,0.5708029,0.3977692,0.3728382,0.45563194,0.476102,0.31039423,0.45235544,0.52692366,0.45355213,0.308053,0.5404603,0.54261917,0.48940146,1.0,0.556593,0.54780406,0.44010144,0.4051618,0.26946256,0.5642005,0.5877731,0.44378588,0.3377102,0.1946045,0.5296287,0.4240613,0.4878596,0.41793415,0.58737254
G14,0.39435223,0.24747127,0.260026,0.32666203,0.34439802,0.2303914,0.35412097,0.40730044,0.2464202,0.17805782,0.2541728,0.21084976,0.2900559,0.22637208,0.44483384,0.3694917,0.39413825,0.33571306,0.30154127,0.4757687,0.39327675,0.4002594,0.47807217,0.38675094,0.4232731,0.17546737,0.1928973,0.23303212,0.22934632,0.13870578,0.19525565,0.28982985,0.29310408,0.3128615,0.29860574,0.23182613,0.25321454,0.28449696,0.2571128,0.45769006,0.27647313,0.2398461,0.24100712,0.28563145,0.39537504,0.11451168,0.4026161,0.56720024,0.31695893,0.36406666,0.22907697,0.14959678,0.25967628,0.10850327,0.040954098,0.36804432,0.13693862,-0.012191396,0.3681582,0.3329272,0.4755354,0.4672282,0.53490585,0.2564851,0.41336012,0.48140073,0.4846586,0.5054763,0.36203396,0.35354495,0.35915452,0.4817738,0.43307644,0.36836693,0.4083614,0.43590882,0.4456482,0.20459639,0.396304,0.42517245,0.4667423,0.26890856,0.4376653,0.53719544,0.5227308,0.556593,0.9999999,0.40680006,0.46414104,0.38100442,0.21104027,0.35455328,0.5388731,0.37633312,0.34541962,0.20444097,0.36113816,0.35926974,0.39904416,0.52109414,0.5443317
